day,blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,dailySupplySideRevenueUSD,token0Balance,token0PriceUSD,token1Balance,token1PriceUSD,dailyLPFeeROI,dailyCRVRewardROI,outputTokenPriceUSD
19537,17586050,1688054927,20605976.928527071726485472404876,147684.3676138988687444616964195,22.2029406675642368723752378863551,5102413563853831041163,1987.679017,5545585618401549859409,1853.14249,1.0775000255788075e-06,0.0,0
19538,17594304,1688154947,18781985.108075261664910456933362,286117.542399073162038955412457,45.12286005507510238426063037620676,4388338752838286236618,2066.106049,5047372973575878562034,1924.80562,2.402454255789749e-06,0.0,0
19539,17599216,1688214623,18523094.263213662116971752177848,17763.3420852273162612254451725,2.764618099732036325641779380008384,4389204974310254760772,2063.834696,4938772487238116639044,1924.551084,1.4925249855379128e-07,0.0,0
19540,17609419,1688338391,18523094.263213662116971752177848,133603.3710904201805412325842405,20.29626973155149838154213597164159,4400719524085282292873,2060.947493,4926430281327427576719,1935.12,1.0957278218822928e-06,0.0,0
19541,17616587,1688425475,18585167.318768544843825684451336,217108.6680402383527910799972275,33.48568396209692346523235147371498,4351710366445364129864,2102.789549,4818749164869946202511,1957.86,1.8017423996113738e-06,0.0,0
19542,17619356,1688459099,18536193.822095525203047691282425,21.6082757843716722874906305,0.003272338917750829335296136715884075,4345388583224865651325,2102.789549,4818738206857029108268,1950.46,1.7653780215926174e-10,0.0,0
19543,17628911,1688575019,18565087.957898891501542677724253,23838.471311045571849922755802,3.62987417773603622546202405752911,4355566913297696027993,2048.824307,4857644846868606204158,1902.49,1.955215179140389e-07,0.0,0
19544,17638136,1688686931,17961039.801751691277302681739098,1546731.9145088824696589529970375,290.0635761412898607875398374365862,4244496636636155756588,2029.859512,5036303299360141494366,1855.588787,1.614959820494361e-05,0.0,0
19545,17642969,1688745563,18010413.834320359613526694891752,766252.546933111551441539622395,116.4461330322800252969492846986824,4602787854691671693764,2014.894738,4652049088572660632133,1873,6.4654890278191235e-06,0.0,0
19546,17652020,1688855423,17242491.650581993576999160021795,206280.527324570303130522201349,31.02187883984418755425037130364031,4327165142686195710249,1993.252038,4589219253879908375476,1854.31,1.7991528990415427e-06,0.0,0
19547,17659401,1688945159,17242491.650581993576999160021795,196028.4289914416706815462606085,29.71390201566148942858127726432584,4229690127877062963833,2011.271371,4694203640480850038555,1867.28,1.7232951372581086e-06,0.0,0
19548,17666059,1689026087,17191764.044030427630765479972406,190168.5666370127101258231986965,29.22159585499248952277556009891906,4215261563647544286179,2039.421828,4715497842009930630314,1891.68797,1.6997438878379228e-06,0.0,0
19549,17673676,1689118643,15525813.940585004914362717183042,896661.5422603367273299852176075,147.9895563195401117231447671364361,4076836704161958889266,2015.297737,3893626230731578608384,1877.36925,9.531838838586773e-06,0.0,0
19550,17680692,1689203891,9353497.798188582241452948827073,2822903.189851909708607681515791,475.6341776146089207114298927006147,2431508978797379143176,2018.322801,2376096058498652354143,1870.99735,5.0850942382936277e-05,0.0,0
19551,17686775,1689277943,13259658.738855783730819532758515,97608.6614768148551215292095725,16.09865814161823596414912853845761,3316508796447704289133,2024.791455,3280411061341422421963,1995,1.2141080293750788e-06,0.0,0
19552,17694778,1689375131,8819843.298745336564397302269948,286475.0686710776700375076793045,45.35745321993749828744078255871987,2136483723380851299058,2123.709503,2221190057253157136049,1927.7487,5.142659759770313e-06,0.0,0
19553,17700980,1689451019,8819843.298745336564397302269948,223545.34507511379685795140732,36.74620869249358261960102208684253,2268507301519011269654,2086.243781,2228447644050157838383,1936.3764,4.166310834311637e-06,0.0,0
19554,17708100,1689537755,8819843.298745336564397302269948,214318.445082001796496181816538,32.38415934537832954512225263589711,2175569446559591552002,2088.539797,2366832298479575598903,1929.662512,3.6717386294136458e-06,0.0,0
19555,17715677,1689629543,8819843.298745336564397302269948,376351.4384582636243615226434645,62.75722536266988209606673184486959,2345428455333037934285,2061.153588,2309885739155140862189,1900.13,7.115458091142888e-06,0.0,0
19556,17723119,1689719759,8819843.298745336564397302269948,621113.4807233253807010175323705,96.15972249912585126959443492917141,2525992311771977161999,2030.265505,2747613423793008012167,1897.56,1.0902656571325367e-05,0.0,0
19557,17730493,1689809087,10739340.2212291740617292633241,1281427.005129025609573284840633,225.8109264637905659325478541817839,2810069792127317685513,2057.447033,2596193713778945318136,1887.259289,2.1026517626978144e-05,0.0,0
19558,17737680,1689896039,10739340.2212291740617292633241,387411.441128533121536456774343,67.85628853563205644615943212145491,2748352576921164070513,2039.421828,2718806105116823910649,1894.0617,6.318478336452736e-06,0.0,0
19559,17741993,1689948287,11444697.309328269999365548780972,50875404.222802713999381808680371,13123.96386701609591475575117938749,2864872630698542050513,2038.402423,2968274769953574495672,1889.22,0.0011467287873414618,0.0,0
